1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5122000;Solingen;M;247;0;0;0;1;17;18;19;25;44;41;103;17;14;31;36;29;29;11;8;144
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5122000;Solingen;W;30;0;0;0;1;1;2;3;2;5;2;9;2;3;5;2;5;6;2;1;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5122000;Solingen;X;277;0;0;0;2;18;20;22;27;49;43;112;19;17;36;38;34;35;13;9;165
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8111000;Stuttgart;M;1647;0;3;1;20;26;50;38;87;125;239;414;193;136;329;281;327;181;77;38;1233
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8111000;Stuttgart;W;259;0;1;1;1;3;6;13;12;25;29;60;16;16;32;38;48;37;24;20;199
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8111000;Stuttgart;X;1906;0;4;2;21;29;56;51;99;150;268;474;209;152;361;319;375;218;101;58;1432
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211000;Trier;M;266;0;0;1;1;4;6;9;23;32;53;91;30;18;48;48;40;25;10;4;175
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211000;Trier;W;57;0;0;0;0;0;0;0;5;5;15;20;4;6;10;8;13;2;3;1;37
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211000;Trier;X;323;0;0;1;1;4;6;9;28;37;68;111;34;24;58;56;53;27;13;5;212
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8421000;Ulm;M;247;1;0;3;2;2;8;9;26;35;47;90;33;24;57;31;37;14;10;8;157
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8421000;Ulm;W;61;0;0;0;4;2;6;5;4;9;14;29;2;2;4;5;9;9;2;3;32
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8421000;Ulm;X;308;1;0;3;6;4;14;14;30;44;61;119;35;26;61;36;46;23;12;11;189
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414000;Wiesbaden;M;653;0;1;4;7;12;24;28;40;68;97;189;65;42;107;102;126;80;36;13;464
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414000;Wiesbaden;W;149;0;0;0;1;3;4;17;9;26;21;51;10;11;21;14;26;19;10;8;98
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414000;Wiesbaden;X;802;0;1;4;8;15;28;45;49;94;118;240;75;53;128;116;152;99;46;21;562
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3103000;Wolfsburg;M;214;0;0;0;0;2;2;6;9;15;22;39;25;23;48;50;36;23;15;3;175
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3103000;Wolfsburg;W;26;0;0;0;0;0;0;1;0;1;2;3;2;3;5;4;6;5;0;3;23
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3103000;Wolfsburg;X;240;0;0;0;0;2;2;7;9;16;24;42;27;26;53;54;42;28;15;6;198
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5124000;Wuppertal;M;603;0;4;5;11;19;39;36;34;70;70;179;47;39;86;86;127;70;44;11;424
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5124000;Wuppertal;W;129;0;0;2;3;6;11;7;10;17;11;39;7;11;18;13;31;22;5;1;90
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5124000;Wuppertal;X;732;0;4;7;14;25;50;43;44;87;81;218;54;50;104;99;158;92;49;12;514
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9663000;Würzburg;M;242;0;0;1;0;8;9;9;23;32;30;71;23;26;49;38;41;25;11;7;171
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9663000;Würzburg;W;45;0;0;1;0;1;2;2;5;7;10;19;2;4;6;7;6;3;4;0;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9663000;Würzburg;X;287;0;0;2;0;9;11;11;28;39;40;90;25;30;55;45;47;28;15;7;197
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;M;1000;0;0;1;7;9;17;17;56;73;102;192;47;61;108;159;228;167;90;56;808
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;W;244;0;0;0;0;4;4;14;5;19;25;48;22;15;37;38;46;34;22;19;196
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5334002;Aachen;X;1244;0;0;1;7;13;21;31;61;92;127;240;69;76;145;197;274;201;112;75;1004
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;M;1455;0;1;1;12;8;22;35;77;112;101;235;113;88;201;228;333;281;126;51;1220
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;W;378;0;1;0;1;3;5;12;20;32;42;79;35;23;58;61;90;51;22;17;299
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9761000;Augsburg;X;1833;0;2;1;13;11;27;47;97;144;143;314;148;111;259;289;423;332;148;68;1519
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;M;348;0;0;0;5;5;10;6;19;25;29;64;10;13;23;52;75;78;37;19;284
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;W;92;0;0;0;0;0;0;0;3;3;6;9;3;5;8;12;32;18;9;4;83
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5378004;Bergisch Gladbach;X;440;0;0;0;5;5;10;6;22;28;35;73;13;18;31;64;107;96;46;23;367
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;M;16328;1;37;97;196;265;596;398;485;883;959;2438;776;847;1623;2315;4347;3027;1745;833;13890
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;W;4052;0;3;13;31;64;111;160;155;315;264;690;175;221;396;549;1107;684;384;242;3362
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;11000000;Berlin;X;20380;1;40;110;227;329;707;558;640;1198;1223;3128;951;1068;2019;2864;5454;3711;2129;1075;17252
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;M;1227;0;1;1;10;14;26;26;42;68;120;214;81;93;174;183;304;202;95;55;1013
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;W;244;0;0;0;0;1;1;11;7;18;19;38;17;12;29;27;63;51;20;16;206
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5711000;Bielefeld;X;1471;0;1;1;10;15;27;37;49;86;139;252;98;105;203;210;367;253;115;71;1219
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;M;1618;0;3;4;4;16;27;34;53;87;120;234;85;124;209;223;425;290;156;81;1384
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;W;405;0;0;0;2;4;6;10;23;33;45;84;18;25;43;63;90;73;34;18;321
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5911000;Bochum;X;2023;0;3;4;6;20;33;44;76;120;165;318;103;149;252;286;515;363;190;99;1705
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;M;1319;0;0;3;14;17;34;38;39;77;97;208;61;71;132;186;325;243;138;87;1111
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;W;311;0;0;0;0;3;3;21;24;45;26;74;17;10;27;43;68;53;32;14;237
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5314000;Bonn;X;1630;0;0;3;14;20;37;59;63;122;123;282;78;81;159;229;393;296;170;101;1348
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;M;338;0;0;0;3;1;4;8;5;13;30;47;28;23;51;56;68;60;35;21;291
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;W;93;0;0;0;0;1;1;8;9;17;10;28;4;5;9;10;17;18;5;6;65
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5512000;Bottrop;X;431;0;0;0;3;2;5;16;14;30;40;75;32;28;60;66;85;78;40;27;356
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;M;1255;0;3;4;7;12;26;24;41;65;104;195;117;119;236;222;274;171;100;57;1060
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;W;299;0;0;0;1;3;4;11;26;37;31;72;18;9;27;41;70;48;27;14;227
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3101000;Braunschweig;X;1554;0;3;4;8;15;30;35;67;102;135;267;135;128;263;263;344;219;127;71;1287
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;M;2723;0;0;5;5;27;37;50;130;180;257;474;165;190;355;432;645;463;243;111;2249
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;W;534;1;0;0;3;8;12;16;28;44;47;103;28;35;63;75;127;89;52;25;431
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4011000;Bremen;X;3257;1;0;5;8;35;49;66;158;224;304;577;193;225;418;507;772;552;295;136;2680
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;M;667;0;1;6;5;11;23;9;17;26;42;91;43;43;86;104;185;115;64;22;576
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;W;160;0;0;0;0;7;7;8;6;14;13;34;9;12;21;23;39;33;6;4;126
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;4012000;Bremerhaven;X;827;0;1;6;5;18;30;17;23;40;55;125;52;55;107;127;224;148;70;26;702
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;M;659;0;0;3;9;7;19;13;20;33;43;95;28;36;64;125;177;89;70;39;564
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;W;132;0;0;0;1;3;4;2;7;9;7;20;11;6;17;16;36;21;14;8;112
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14511000;Chemnitz;X;791;0;0;3;10;10;23;15;27;42;50;115;39;42;81;141;213;110;84;47;676
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;M;431;0;0;0;0;0;0;6;16;22;36;58;35;25;60;66;102;82;41;22;373
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;W;109;0;0;0;0;1;1;3;6;9;17;27;6;8;14;13;24;15;10;6;82
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6411000;Darmstadt;X;540;0;0;0;0;1;1;9;22;31;53;85;41;33;74;79;126;97;51;28;455
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;M;2646;0;3;5;23;42;73;68;106;174;218;465;165;176;341;382;611;486;246;115;2181
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;W;611;0;0;0;1;19;20;19;32;51;66;137;51;30;81;88;131;96;48;30;474
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5913000;Dortmund;X;3257;0;3;5;24;61;93;87;138;225;284;602;216;206;422;470;742;582;294;145;2655
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;M;1353;0;0;2;11;26;39;34;25;59;67;165;67;83;150;255;360;238;109;76;1188
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;W;244;0;0;1;0;5;6;10;8;18;12;36;12;13;25;48;59;40;22;14;208
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14612000;Dresden;X;1597;0;0;3;11;31;45;44;33;77;79;201;79;96;175;303;419;278;131;90;1396
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;M;2189;0;3;7;14;43;67;70;74;144;159;370;132;128;260;278;545;414;212;110;1819
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;W;568;0;0;1;5;22;28;23;21;44;58;130;36;35;71;70;113;104;56;24;438
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5112000;Duisburg;X;2757;0;3;8;19;65;95;93;95;188;217;500;168;163;331;348;658;518;268;134;2257
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;M;2808;1;2;6;10;40;59;51;106;157;279;495;196;176;372;413;669;463;296;100;2313
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;W;608;0;0;2;1;3;6;26;34;60;59;125;27;23;50;82;129;128;52;42;483
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5111000;Düsseldorf;X;3416;1;2;8;11;43;65;77;140;217;338;620;223;199;422;495;798;591;348;142;2796
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;M;914;0;3;2;9;15;29;31;52;83;65;177;59;57;116;154;222;137;64;44;737
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;W;269;0;1;2;1;4;8;19;17;36;27;71;16;15;31;44;70;29;17;7;198
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16051000;Erfurt;X;1183;0;4;4;10;19;37;50;69;119;92;248;75;72;147;198;292;166;81;51;935
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;M;355;0;0;0;2;3;5;8;23;31;37;73;31;39;70;47;69;62;18;16;282
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;W;90;0;0;0;0;1;1;3;3;6;13;20;5;8;13;12;12;20;9;4;70
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9562000;Erlangen;X;445;0;0;0;2;4;6;11;26;37;50;93;36;47;83;59;81;82;27;20;352
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;M;1889;0;2;4;17;34;57;73;72;145;154;356;123;127;250;272;398;323;210;80;1533
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;W;465;0;0;2;7;13;22;21;19;40;36;98;24;22;46;68;116;77;39;21;367
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5113000;Essen;X;2354;0;2;6;24;47;79;94;91;185;190;454;147;149;296;340;514;400;249;101;1900
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;M;2691;1;0;3;3;20;27;42;44;86;161;274;139;142;281;415;693;577;318;133;2417
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;W;559;0;0;0;2;8;10;9;15;24;28;62;28;30;58;74;161;121;55;28;497
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6412000;Frankfurt am Main;X;3250;1;0;3;5;28;37;51;59;110;189;336;167;172;339;489;854;698;373;161;2914
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;M;1371;0;0;2;8;16;26;27;69;96;155;277;93;108;201;221;282;210;122;58;1094
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;W;313;0;0;0;2;5;7;6;23;29;30;66;16;19;35;50;74;40;31;17;247
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8311000;Freiburg im Breisgau;X;1684;0;0;2;10;21;33;33;92;125;185;343;109;127;236;271;356;250;153;75;1341
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;M;356;0;0;1;2;4;7;10;14;24;26;57;18;16;34;45;82;65;46;27;299
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;W;75;0;0;0;0;4;4;4;2;6;5;15;3;3;6;15;17;13;5;4;60
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9563000;Fürth;X;431;0;0;1;2;8;11;14;16;30;31;72;21;19;40;60;99;78;51;31;359
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;M;1314;0;1;4;21;33;59;61;59;120;86;265;75;78;153;182;294;235;134;51;1049
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;W;290;0;0;0;2;7;9;16;16;32;25;66;15;14;29;40;62;49;31;13;224
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5513000;Gelsenkirchen;X;1604;0;1;4;23;40;68;77;75;152;111;331;90;92;182;222;356;284;165;64;1273
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3152012;Göttingen;M;519;0;1;6;3;9;19;14;20;34;54;107;32;55;87;68;116;67;52;22;412
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3152012;Göttingen;W;115;0;0;0;0;5;5;2;3;5;16;26;6;10;16;13;27;20;7;6;89
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3152012;Göttingen;X;634;0;1;6;3;14;24;16;23;39;70;133;38;65;103;81;143;87;59;28;501
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;M;812;0;1;6;13;12;32;24;39;63;81;176;56;51;107;113;187;126;74;29;636
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;W;191;0;0;1;0;4;5;15;18;33;17;55;16;7;23;30;31;26;19;7;136
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5914000;Hagen;X;1003;0;1;7;13;16;37;39;57;96;98;231;72;58;130;143;218;152;93;36;772
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);M;1075;0;0;5;15;17;37;35;34;69;59;165;54;82;136;185;265;200;88;36;910
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);W;274;0;0;3;1;10;14;9;5;14;24;52;13;12;25;46;79;41;20;11;222
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;15002000;Halle (Saale);X;1349;0;0;8;16;27;51;44;39;83;83;217;67;94;161;231;344;241;108;47;1132
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2000000;Hamburg;M;9251;1;34;58;105;173;371;255;367;622;663;1656;467;512;979;1340;2306;1603;911;456;7595
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2000000;Hamburg;W;2018;0;4;6;8;40;58;77;72;149;129;336;88;107;195;278;526;379;207;97;1682
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2000000;Hamburg;X;11269;1;38;64;113;213;429;332;439;771;792;1992;555;619;1174;1618;2832;1982;1118;553;9277
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5915000;Hamm;M;662;0;1;0;4;14;19;30;23;53;60;132;37;31;68;108;138;135;58;23;530
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5915000;Hamm;W;134;0;0;0;1;4;5;7;11;18;16;39;8;8;16;16;33;18;6;6;95
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5915000;Hamm;X;796;0;1;0;5;18;24;37;34;71;76;171;45;39;84;124;171;153;64;29;625
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3241001;Hannover;M;3352;0;4;8;18;35;65;47;76;123;293;481;245;246;491;539;805;587;316;133;2871
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3241001;Hannover;W;732;0;0;2;2;8;12;30;31;61;62;135;47;42;89;124;172;134;53;25;597
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;3241001;Hannover;X;4084;0;4;10;20;43;77;77;107;184;355;616;292;288;580;663;977;721;369;158;3468
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8221000;Heidelberg;M;584;0;2;1;1;1;5;9;20;29;56;90;54;43;97;100;135;61;73;28;494
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8221000;Heidelberg;W;127;0;0;0;2;1;3;1;3;4;15;22;10;9;19;19;31;15;10;11;105
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8221000;Heidelberg;X;711;0;2;1;3;2;8;10;23;33;71;112;64;52;116;119;166;76;83;39;599
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8121000;Heilbronn;M;469;0;1;0;2;2;5;5;22;27;36;68;31;30;61;79;106;81;56;18;401
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8121000;Heilbronn;W;94;0;0;0;0;4;4;7;5;12;7;23;4;5;9;13;25;9;11;4;71
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8121000;Heilbronn;X;563;0;1;0;2;6;9;12;27;39;43;91;35;35;70;92;131;90;67;22;472
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5916000;Herne;M;778;0;0;0;6;11;17;20;29;49;53;119;50;51;101;111;167;154;79;47;659
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5916000;Herne;W;179;0;0;0;1;2;3;12;13;25;15;43;14;7;21;15;51;25;13;11;136
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5916000;Herne;X;957;0;0;0;7;13;20;32;42;74;68;162;64;58;122;126;218;179;92;58;795
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9161000;Ingolstadt;M;670;1;0;1;5;3;10;15;33;48;63;121;35;51;86;103;155;103;69;33;549
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9161000;Ingolstadt;W;156;0;0;0;0;2;2;3;7;10;14;26;7;7;14;22;35;22;23;14;130
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;9161000;Ingolstadt;X;826;1;0;1;5;5;12;18;40;58;77;147;42;58;100;125;190;125;92;47;679
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16053000;Jena;M;291;0;1;0;4;6;11;10;8;18;19;48;18;23;41;44;86;40;20;12;243
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16053000;Jena;W;81;0;0;0;0;4;4;6;4;10;6;20;1;5;6;16;19;9;4;7;61
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;16053000;Jena;X;372;0;1;0;4;10;15;16;12;28;25;68;19;28;47;60;105;49;24;19;304
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8212000;Karlsruhe;M;1100;0;0;5;3;14;22;24;40;64;118;204;80;78;158;163;274;165;96;40;896
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8212000;Karlsruhe;W;201;0;0;0;0;3;3;4;10;14;13;30;13;11;24;24;51;31;24;17;171
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;8212000;Karlsruhe;X;1301;0;0;5;3;17;25;28;50;78;131;234;93;89;182;187;325;196;120;57;1067
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6611000;Kassel;M;634;0;0;1;3;5;9;17;15;32;52;93;37;39;76;97;149;124;56;39;541
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6611000;Kassel;W;134;0;0;0;0;1;1;5;4;9;13;23;8;8;16;23;31;28;6;7;111
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;6611000;Kassel;X;768;0;0;1;3;6;10;22;19;41;65;116;45;47;92;120;180;152;62;46;652
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1002000;Kiel;M;1195;0;0;8;10;15;33;16;52;68;91;192;98;94;192;180;269;196;113;53;1003
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1002000;Kiel;W;255;0;0;0;0;4;4;10;12;22;28;54;20;18;38;38;51;50;19;5;201
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1002000;Kiel;X;1450;0;0;8;10;19;37;26;64;90;119;246;118;112;230;218;320;246;132;58;1204
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7111000;Koblenz;M;631;0;0;2;2;3;7;14;17;31;62;100;46;56;102;119;124;91;68;27;531
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7111000;Koblenz;W;156;0;0;0;1;3;4;12;9;21;11;36;14;11;25;18;33;19;15;10;120
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7111000;Koblenz;X;787;0;0;2;3;6;11;26;26;52;73;136;60;67;127;137;157;110;83;37;651
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5315000;Köln;M;6484;1;6;17;45;71;140;146;221;367;556;1063;403;422;825;936;1529;1182;648;301;5421
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5315000;Köln;W;1847;1;1;1;11;34;48;68;81;149;168;365;110;89;199;276;445;318;166;78;1482
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5315000;Köln;X;8331;2;7;18;56;105;188;214;302;516;724;1428;513;511;1024;1212;1974;1500;814;379;6903
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5114000;Krefeld;M;1148;0;1;3;12;22;38;29;36;65;77;180;73;75;148;198;248;206;106;62;968
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5114000;Krefeld;W;271;0;0;0;2;4;6;11;9;20;16;42;12;11;23;41;74;51;27;13;229
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5114000;Krefeld;X;1419;0;1;3;14;26;44;40;45;85;93;222;85;86;171;239;322;257;133;75;1197
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14713000;Leipzig;M;1793;0;4;7;8;27;46;53;39;92;102;240;92;110;202;326;513;278;159;75;1553
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14713000;Leipzig;W;396;0;0;2;3;9;14;18;19;37;28;79;16;20;36;65;104;54;35;23;317
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;14713000;Leipzig;X;2189;0;4;9;11;36;60;71;58;129;130;319;108;130;238;391;617;332;194;98;1870
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5316000;Leverkusen;M;736;1;0;3;5;6;15;19;32;51;53;119;45;40;85;100;188;137;73;34;617
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5316000;Leverkusen;W;189;0;0;1;0;3;4;8;12;20;11;35;11;8;19;23;47;40;13;12;154
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;5316000;Leverkusen;X;925;1;0;4;5;9;19;27;44;71;64;154;56;48;104;123;235;177;86;46;771
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1003000;Lübeck;M;1249;0;0;2;7;8;17;41;48;89;88;194;77;65;142;200;287;237;122;67;1055
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1003000;Lübeck;W;370;0;0;1;1;6;8;21;27;48;37;93;21;19;40;46;77;68;31;15;277
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;1003000;Lübeck;X;1619;0;0;3;8;14;25;62;75;137;125;287;98;84;182;246;364;305;153;82;1332
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;7314000;Ludwigshafen am Rhein;M;1060;0;2;11;7;29;49;28;47;75;76;200;58;62;120;127;229;223;113;48;860
