1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5512000;Bottrop;X;255;0;0;0;2;5;7;12;26;38;33;78;17;10;27;26;52;38;21;13;177
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3101000;Braunschweig;M;404;0;1;1;3;18;23;13;25;38;62;123;43;26;69;55;89;35;23;10;281
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3101000;Braunschweig;W;83;0;0;0;0;1;1;8;11;19;3;23;4;1;5;8;20;15;8;4;60
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3101000;Braunschweig;X;487;0;1;1;3;19;24;21;36;57;65;146;47;27;74;63;109;50;31;14;341
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4011000;Bremen;M;1,136;0;1;4;12;17;34;67;97;164;126;324;97;67;164;164;242;150;63;29;812
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4011000;Bremen;W;227;0;0;0;0;4;4;22;20;42;16;62;10;6;16;27;58;34;15;15;165
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4011000;Bremen;X;1,363;0;1;4;12;21;38;89;117;206;142;386;107;73;180;191;300;184;78;44;977
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4012000;Bremerhaven;M;327;0;1;1;4;5;11;21;14;35;42;88;23;19;42;47;80;46;18;6;239
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4012000;Bremerhaven;W;67;0;0;0;0;1;1;11;3;14;7;22;5;3;8;8;14;6;6;3;45
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4012000;Bremerhaven;X;394;0;1;1;4;6;12;32;17;49;49;110;28;22;50;55;94;52;24;9;284
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14511000;Chemnitz;M;404;0;1;1;2;5;9;23;33;56;46;111;40;20;60;57;98;44;17;17;293
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14511000;Chemnitz;W;71;0;0;0;0;3;3;4;4;8;7;18;2;2;4;8;22;6;8;5;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14511000;Chemnitz;X;475;0;1;1;2;8;12;27;37;64;53;129;42;22;64;65;120;50;25;22;346
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6411000;Darmstadt;M;276;0;0;0;3;7;10;25;14;39;25;74;22;19;41;49;54;38;9;11;202
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6411000;Darmstadt;W;54;0;0;0;0;1;1;3;4;7;1;9;3;4;7;11;14;7;5;1;45
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6411000;Darmstadt;X;330;0;0;0;3;8;11;28;18;46;26;83;25;23;48;60;68;45;14;12;247
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5913000;Dortmund;M;1,440;0;0;11;15;27;53;66;93;159;165;377;98;105;203;207;321;182;101;49;1,063
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5913000;Dortmund;W;318;1;0;1;0;11;13;17;22;39;29;81;12;10;22;43;77;53;29;13;237
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5913000;Dortmund;X;1,758;1;0;12;15;38;66;83;115;198;194;458;110;115;225;250;398;235;130;62;1,300
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14612000;Dresden;M;900;0;1;9;9;37;56;67;51;118;109;283;52;65;117;139;217;66;56;22;617
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14612000;Dresden;W;163;0;1;1;1;11;14;22;9;31;19;64;6;4;10;15;39;14;12;9;99
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14612000;Dresden;X;1,063;0;2;10;10;48;70;89;60;149;128;347;58;69;127;154;256;80;68;31;716
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5112000;Duisburg;M;1,077;0;4;3;26;39;72;71;71;142;113;327;66;60;126;123;238;135;92;36;750
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5112000;Duisburg;W;240;0;0;0;4;16;20;19;20;39;9;68;9;9;18;31;51;29;28;15;172
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5112000;Duisburg;X;1,317;0;4;3;30;55;92;90;91;181;122;395;75;69;144;154;289;164;120;51;922
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5111000;Düsseldorf;M;1,470;0;0;1;9;27;37;58;118;176;235;448;145;100;245;192;269;175;95;46;1,022
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5111000;Düsseldorf;W;262;0;0;0;1;8;9;31;20;51;20;80;20;12;32;28;50;38;19;15;182
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5111000;Düsseldorf;X;1,732;0;0;1;10;35;46;89;138;227;255;528;165;112;277;220;319;213;114;61;1,204
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16051000;Erfurt;M;362;0;1;6;11;1;19;19;27;46;58;123;25;31;56;33;87;32;19;12;239
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16051000;Erfurt;W;74;0;0;0;0;4;4;1;3;4;10;18;2;3;5;9;19;12;5;6;56
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16051000;Erfurt;X;436;0;1;6;11;5;23;20;30;50;68;141;27;34;61;42;106;44;24;18;295
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9562000;Erlangen;M;123;0;0;0;0;1;1;13;13;26;23;50;8;8;16;22;14;11;6;4;73
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9562000;Erlangen;W;28;0;0;0;0;1;1;2;3;5;1;7;2;3;5;2;5;4;4;1;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9562000;Erlangen;X;151;0;0;0;0;2;2;15;16;31;24;57;10;11;21;24;19;15;10;5;94
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5113000;Essen;M;1,005;0;0;3;13;42;58;57;65;122;92;272;71;59;130;139;227;114;85;38;733
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5113000;Essen;W;206;0;0;0;2;6;8;25;13;38;12;58;13;9;22;19;50;25;25;7;148
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5113000;Essen;X;1,211;0;0;3;15;48;66;82;78;160;104;330;84;68;152;158;277;139;110;45;881
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6412000;Frankfurt am Main;M;1,809;0;0;3;11;34;48;52;90;142;197;387;147;126;273;260;404;268;148;69;1,422
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6412000;Frankfurt am Main;W;373;0;1;0;2;6;9;26;20;46;34;89;19;26;45;34;75;70;24;36;284
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6412000;Frankfurt am Main;X;2,182;0;1;3;13;40;57;78;110;188;231;476;166;152;318;294;479;338;172;105;1,706
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8311000;Freiburg im Breisgau;M;526;0;0;0;1;6;7;13;15;28;59;94;65;50;115;103;104;71;25;14;432
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8311000;Freiburg im Breisgau;W;68;0;0;0;1;0;1;4;2;6;7;14;5;5;10;10;9;10;8;7;54
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8311000;Freiburg im Breisgau;X;594;0;0;0;2;6;8;17;17;34;66;108;70;55;125;113;113;81;33;21;486
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9563000;Fürth;M;163;0;0;0;11;5;16;14;12;26;12;54;11;4;15;24;30;26;7;7;109
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9563000;Fürth;W;35;0;0;0;0;2;2;2;0;2;4;8;0;1;1;3;13;4;5;1;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9563000;Fürth;X;198;0;0;0;11;7;18;16;12;28;16;62;11;5;16;27;43;30;12;8;136
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5513000;Gelsenkirchen;M;715;0;2;5;3;24;34;49;53;102;87;223;47;47;94;88;135;92;59;24;492
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5513000;Gelsenkirchen;W;164;0;0;0;1;8;9;16;15;31;17;57;7;7;14;14;39;20;11;9;107
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5513000;Gelsenkirchen;X;879;0;2;5;4;32;43;65;68;133;104;280;54;54;108;102;174;112;70;33;599
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3159016;Göttingen;M;274;0;1;2;0;5;8;11;16;27;40;75;31;25;56;48;45;18;17;15;199
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3159016;Göttingen;W;51;0;1;0;1;1;3;9;1;10;2;15;6;2;8;5;12;6;4;1;36
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3159016;Göttingen;X;325;0;2;2;1;6;11;20;17;37;42;90;37;27;64;53;57;24;21;16;235
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5754008;Gütersloh;M;176;0;0;0;1;2;3;7;15;22;28;53;15;8;23;18;32;28;13;9;123
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5754008;Gütersloh;W;42;0;0;0;0;1;1;4;7;11;3;15;2;1;3;3;12;6;1;2;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5754008;Gütersloh;X;218;0;0;0;1;3;4;11;22;33;31;68;17;9;26;21;44;34;14;11;150
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5914000;Hagen;M;307;0;0;0;4;9;13;13;13;26;42;81;22;18;40;34;65;48;23;16;226
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5914000;Hagen;W;56;0;0;0;4;1;5;6;1;7;4;16;2;3;5;8;15;7;3;2;40
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5914000;Hagen;X;363;0;0;0;8;10;18;19;14;33;46;97;24;21;45;42;80;55;26;18;266
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15002000;Halle (Saale);M;568;0;2;5;22;17;46;32;33;65;58;169;47;37;84;71;127;57;41;19;399
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15002000;Halle (Saale);W;128;0;0;1;5;14;20;10;9;19;11;50;1;2;3;18;33;12;3;9;78
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15002000;Halle (Saale);X;696;0;2;6;27;31;66;42;42;84;69;219;48;39;87;89;160;69;44;28;477
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;2000000;Hamburg;M;4,032;0;12;35;75;121;243;189;242;431;366;1,040;271;259;530;608;893;514;294;153;2,992
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;2000000;Hamburg;W;941;0;0;4;14;59;77;56;62;118;69;264;52;41;93;113;195;130;89;57;677
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;2000000;Hamburg;X;4,973;0;12;39;89;180;320;245;304;549;435;1,304;323;300;623;721;1,088;644;383;210;3,669
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5915000;Hamm;M;324;0;0;0;7;14;21;18;24;42;35;98;20;22;42;35;58;59;22;10;226
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5915000;Hamm;W;81;0;0;0;0;4;4;12;8;20;3;27;5;3;8;18;8;12;6;2;54
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5915000;Hamm;X;405;0;0;0;7;18;25;30;32;62;38;125;25;25;50;53;66;71;28;12;280
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3241001;Hannover;M;1,671;0;5;10;33;57;105;68;91;159;213;477;118;107;225;240;366;213;103;47;1,194
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3241001;Hannover;W;251;0;0;2;2;6;10;28;14;42;13;65;7;8;15;29;66;36;21;19;186
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3241001;Hannover;X;1,922;0;5;12;35;63;115;96;105;201;226;542;125;115;240;269;432;249;124;66;1,380
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8221000;Heidelberg;M;296;0;0;0;1;3;4;5;9;14;39;57;36;33;69;74;52;23;8;13;239
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8221000;Heidelberg;W;45;0;0;0;0;0;0;1;5;6;8;14;0;1;1;3;10;9;2;6;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8221000;Heidelberg;X;341;0;0;0;1;3;4;6;14;20;47;71;36;34;70;77;62;32;10;19;270
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8121000;Heilbronn;M;237;0;0;0;0;1;1;4;15;19;23;43;15;23;38;40;56;33;17;10;194
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8121000;Heilbronn;W;32;0;0;0;0;1;1;4;0;4;2;7;4;2;6;4;10;2;2;1;25
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8121000;Heilbronn;X;269;0;0;0;0;2;2;8;15;23;25;50;19;25;44;44;66;35;19;11;219
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916000;Herne;M;293;0;0;2;5;8;15;16;20;36;44;95;14;12;26;40;56;41;23;12;198
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916000;Herne;W;56;0;0;0;0;6;6;3;3;6;5;17;5;1;6;6;11;13;1;2;39
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916000;Herne;X;349;0;0;2;5;14;21;19;23;42;49;112;19;13;32;46;67;54;24;14;237
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3254021;Hildesheim;M;212;0;0;0;2;3;5;6;15;21;25;51;19;12;31;31;42;29;25;3;161
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3254021;Hildesheim;W;48;0;0;0;0;0;0;5;5;10;11;21;4;1;5;7;4;7;2;2;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3254021;Hildesheim;X;260;0;0;0;2;3;5;11;20;31;36;72;23;13;36;38;46;36;27;5;188
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9161000;Ingolstadt;M;223;1;0;1;3;5;10;16;17;33;38;81;8;14;22;33;43;25;11;8;142
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9161000;Ingolstadt;W;60;0;0;0;0;4;4;6;2;8;6;18;6;4;10;5;12;8;4;3;42
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;9161000;Ingolstadt;X;283;1;0;1;3;9;14;22;19;41;44;99;14;18;32;38;55;33;15;11;184
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16053000;Jena;M;153;0;0;0;2;1;3;5;5;10;16;29;19;11;30;37;35;14;5;3;124
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16053000;Jena;W;16;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;6;3;4;0;14
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;16053000;Jena;X;169;0;0;0;2;1;3;5;5;10;18;31;19;12;31;37;41;17;9;3;138
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7312000;Kaiserslautern;M;286;0;1;1;0;3;5;11;32;43;49;97;23;19;42;37;55;29;16;10;189
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7312000;Kaiserslautern;W;50;0;0;0;0;1;1;6;3;9;7;17;3;2;5;5;15;1;5;2;33
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7312000;Kaiserslautern;X;336;0;1;1;0;4;6;17;35;52;56;114;26;21;47;42;70;30;21;12;222
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8212000;Karlsruhe;M;579;0;0;0;3;10;13;16;27;43;87;143;67;35;102;80;126;76;38;14;436
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8212000;Karlsruhe;W;86;0;0;1;0;4;5;5;5;10;19;34;4;4;8;7;11;13;8;5;52
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8212000;Karlsruhe;X;665;0;0;1;3;14;18;21;32;53;106;177;71;39;110;87;137;89;46;19;488
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611000;Kassel;M;542;0;1;8;5;9;23;12;28;40;53;116;41;46;87;94;121;78;38;8;426
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611000;Kassel;W;113;0;0;2;3;4;9;9;4;13;13;35;5;4;9;12;27;21;6;3;78
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611000;Kassel;X;655;0;1;10;8;13;32;21;32;53;66;151;46;50;96;106;148;99;44;11;504
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1002000;Kiel;M;438;0;0;0;1;5;6;27;35;62;48;116;35;33;68;67;95;48;27;17;322
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1002000;Kiel;W;81;0;0;0;1;0;1;1;4;5;7;13;5;8;13;17;13;12;6;7;68
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1002000;Kiel;X;519;0;0;0;2;5;7;28;39;67;55;129;40;41;81;84;108;60;33;24;390
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111000;Koblenz;M;308;0;0;1;1;8;10;21;29;50;38;98;31;30;61;38;54;28;21;8;210
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111000;Koblenz;W;85;0;0;0;0;6;6;6;2;8;9;23;5;7;12;10;15;14;6;5;62
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111000;Koblenz;X;393;0;0;1;1;14;16;27;31;58;47;121;36;37;73;48;69;42;27;13;272
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5315000;Köln;M;3,011;2;2;3;13;67;87;132;185;317;363;767;195;191;386;413;635;455;270;85;2,244
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5315000;Köln;W;659;0;0;0;4;16;20;52;37;89;50;159;33;30;63;85;164;101;61;26;500
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5315000;Köln;X;3,670;2;2;3;17;83;107;184;222;406;413;926;228;221;449;498;799;556;331;111;2,744
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5114000;Krefeld;M;430;0;3;2;7;19;31;37;37;74;34;139;19;26;45;57;92;54;28;15;291
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5114000;Krefeld;W;81;0;0;2;0;0;2;6;9;15;7;24;4;1;5;10;19;13;7;3;57
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5114000;Krefeld;X;511;0;3;4;7;19;33;43;46;89;41;163;23;27;50;67;111;67;35;18;348
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14713000;Leipzig;M;923;0;0;8;7;13;28;37;51;88;97;213;59;62;121;132;236;122;63;36;710
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14713000;Leipzig;W;176;0;0;0;1;12;13;15;16;31;14;58;11;8;19;21;35;23;12;8;118
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;14713000;Leipzig;X;1,099;0;0;8;8;25;41;52;67;119;111;271;70;70;140;153;271;145;75;44;828
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5316000;Leverkusen;M;325;0;0;2;3;4;9;11;30;41;38;88;18;19;37;46;66;41;33;14;237
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5316000;Leverkusen;W;70;0;0;0;0;1;1;4;8;12;7;20;0;4;4;5;12;13;12;4;50
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5316000;Leverkusen;X;395;0;0;2;3;5;10;15;38;53;45;108;18;23;41;51;78;54;45;18;287
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1003000;Lübeck;M;447;1;1;3;1;11;17;16;21;37;36;90;23;25;48;56;125;48;49;31;357
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1003000;Lübeck;W;85;0;0;0;0;3;3;10;5;15;5;23;2;2;4;6;21;15;10;6;62
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;1003000;Lübeck;X;532;1;1;3;1;14;20;26;26;52;41;113;25;27;52;62;146;63;59;37;419
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7314000;Ludwigshafen am Rhein;M;459;0;2;11;9;12;34;15;29;44;52;130;23;28;51;80;89;54;41;14;329
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7314000;Ludwigshafen am Rhein;W;117;1;1;1;2;10;15;2;9;11;9;35;6;2;8;5;31;16;15;7;82
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7314000;Ludwigshafen am Rhein;X;576;1;3;12;11;22;49;17;38;55;61;165;29;30;59;85;120;70;56;21;411
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15003000;Magdeburg;M;504;0;1;4;8;14;27;32;42;74;72;173;38;43;81;50;104;46;32;18;331
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;15003000;Magdeburg;W;85;0;0;1;0;3;4;7;10;17;9;30;4;2;6;8;22;9;6;4;55
